Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000004838	70.7283433034558	0.572482026060396	0.225796830821447	2.53538556753747	0.011232361990628	0.0333154370497204
ENSG00000004864	607.349171897977	-0.476388874589127	0.105391883835529	-4.52016661294871	6.17909816644796e-06	5.19181569076379e-05
ENSG00000004866	373.750290630033	-0.283128922285938	0.113414369393414	-2.4964113789128	0.0125457012611479	0.0364761134792608
ENSG00000004897	1495.83993832678	-0.100322133033689	0.085050684634363	-1.17955703078675	0.238176441436834	0.372347041637122
ENSG00000004961	439.635845444668	-0.323224317617116	0.102017078646698	-3.16833536016549	0.00153314557474932	0.00626231330588278
ENSG00000004975	576.827740685726	0.149504695249197	0.115028672279432	1.29971677744845	0.193698057942142	0.318489768630786
ENSG00000005001	317.49885126404	-0.931879674140062	0.135199956329797	-6.89260336643083	5.47804587144461e-12	1.38885135154643e-10
ENSG00000005007	1954.88277539414	-0.434706827201226	0.0889332132948902	-4.88801439974735	1.01858081864953e-06	1.03332436842539e-05
ENSG00000005020	884.6385590373	0.0573648147569105	0.097738541400203	0.586921125843519	0.55725668069953	0.681975141977648
ENSG00000005022	5827.56329704028	-0.0650022487456789	0.0716234151908192	-0.907555840118763	0.364112934506883	0.506250678039232
ENSG00000005059	568.227403200702	0.265623705216448	0.103526604467779	2.56575308909236	0.0102952084181257	0.0310089975866605
ENSG00000005073	73.2486686652513	-0.501203656321211	0.199117713755856	-2.51712239392097	0.0118317719644803	0.0347490402722673
ENSG00000005075	791.528098306205	0.573993347171162	0.395956758966042	1.44963644179235	0.147159928197721	0.258531867108505
ENSG00000005100	423.793117252949	-0.77280247217698	0.104992577570724	-7.36054385993536	1.83162439898702e-13	5.62135168177533e-12
ENSG00000005156	191.333586634543	-0.620093889239271	0.156131201555889	-3.97162055412287	7.13853601242818e-05	0.000453049969478354
ENSG00000005175	553.458724798292	0.0275844723753367	0.115643411534753	0.238530427365048	0.811469718666047	0.87795796042108
ENSG00000005187	10.8208224769505	0.989266155527369	0.625398204915901	1.58181802849978	0.113691118125555	0.21164463287375
ENSG00000005189	141.511269834811	0.0150725216323353	0.155480014401676	0.0969418589928617	0.922772566664253	0.952771334855973
ENSG00000005194	429.111895370987	-0.373542254386991	0.107068096777762	-3.48882875131649	0.000485141846170261	0.0023488534817237
ENSG00000005206	433.216057872757	-0.0374376090278304	0.110527053496531	-0.338718963760357	0.734821453286304	0.821994102670944
ENSG00000005238	82.8069605920405	0.289166577990802	0.208545052074777	1.38659045186609	0.165566681466991	0.28295792291041
ENSG00000005243	294.819608778621	0.458969525422198	0.127191917730666	3.60848026833029	0.000307995934523528	0.0015984210514361
ENSG00000005302	311.031510535347	0.111279251112481	0.116297584742926	0.95684920162755	0.33864337416315	0.481837001027737
ENSG00000005339	470.231860597972	-0.0438009714600543	0.113793585703293	-0.384915996708827	0.700299653689252	0.795276805443788
ENSG00000005436	246.383792386478	-0.399509028597253	0.150418579021461	-2.65598193518537	0.0079077850370542	0.024990177817077
ENSG00000005448	333.094882474583	0.132064937613956	0.111905929331651	1.18014245002658	0.237943563558732	0.372022873183097
ENSG00000005469	228.463091624413	0.360208904614115	0.140991682361195	2.55482379230944	0.0106241565505236	0.0318157260052452
ENSG00000005483	624.006239587692	0.253586063908186	0.0925327351512752	2.74050111556322	0.00613455737389908	0.020210073987955
ENSG00000005486	583.790034297269	0.107892187472672	0.102523210151426	1.05236840822011	0.292630557108604	0.434287111263907
ENSG00000005700	387.237711261796	-0.064847563862535	0.11173708382333	-0.580358477630103	0.561672899997441	0.685595540162663
ENSG00000005801	220.031410824424	-0.00431992493793877	0.163205280564648	-0.0264692718458187	0.978883042522718	0.987808368563552
ENSG00000005810	422.644676243133	-0.407891250291862	0.115940774164321	-3.51810010957633	0.00043464835857834	0.00214571749791908
ENSG00000005812	1143.02397643649	0.0836112732464454	0.0989568205923496	0.844926835219172	0.39815169044881	0.540081450019796
ENSG00000005882	282.972905313386	0.556046948767619	0.143272026408126	3.88105733343688	0.000104003316883546	0.000623677644396685
ENSG00000005884	5144.9714718553	-0.620553163946334	0.0853904517634773	-7.26724301289799	3.6689842481639e-13	1.09156025244354e-11
ENSG00000005889	533.608844779487	-0.11776308089562	0.110542751856078	-1.06531707342461	0.286732469120343	0.427882683471835
ENSG00000005893	1368.61770475137	0.173683068469468	0.0850547478959239	2.04201496995785	0.0411500464163784	0.0955992632124245
ENSG00000005955	789.392854519849	-0.476111452259047	0.103728395003509	-4.58998186796333	4.43284515315753e-06	3.87422162126682e-05
ENSG00000005961	26.9237864458758	0.300195342228212	0.379351718007244	0.79133776908974	0.428746913990342	0.567896830106415
ENSG00000006007	843.078194166903	0.0126735302307852	0.0992053788653757	0.127750434258041	0.898346476280441	0.935635845625225
ENSG00000006015	291.324120620756	0.361162609725128	0.139610452395998	2.58693101789191	0.00968349761259559	0.0294900732967977
ENSG00000006025	329.573199534518	1.22595625092227	0.169652156553829	7.2262933512035	4.96354969884982e-13	1.45298448814925e-11
ENSG00000006042	31.3927483789045	-0.0663156004088649	0.326467737747224	-0.203130639696506	0.8390329239123	0.896048670850599
ENSG00000006062	360.623527940623	-0.416316384095681	0.113339877058566	-3.67316777554435	0.000239562078983495	0.00128112105187872
ENSG00000006114	259.006584970764	-0.146398180893769	0.132662160239205	-1.10354136122762	0.269792140053597	0.409690606010556
ENSG00000006118	654.831456195588	-0.127034634532344	0.134012887016773	-0.947928496730653	0.343165856564358	0.486174834767723
ENSG00000006125	3547.71776014491	0.0238163243137124	0.106804922370259	0.222989013850399	0.823544056926045	0.886416513723264
ENSG00000006194	223.853759666566	-0.347066519463286	0.136061897195105	-2.55079876598819	0.0107476362032459	0.0320932078187052
ENSG00000006282	632.611421766484	0.133367794028824	0.0968683327123998	1.37679456530743	0.168575771584711	0.28712438347493
ENSG00000006327	1627.93323009805	-0.653799937991541	0.104576582147541	-6.25187708916643	4.05548514418243e-10	7.6880185217024e-09
ENSG00000006432	373.954277404929	-1.1659110593302	0.112493789471955	-10.3642260146358	3.60666416202928e-25	3.75556786814735e-23
ENSG00000006451	1481.47091111707	0.0468176958769764	0.0917604597498326	0.510216448398536	0.609899829933316	0.726161362362617
ENSG00000006453	686.340242197432	-0.484806655398813	0.0911634565502543	-5.31799334672618	1.04917904654566e-07	1.28205634036401e-06
ENSG00000006459	28.8143300489369	0.195030736926034	0.350963659114102	0.555700659772945	0.578415505479866	0.699530549102828
ENSG00000006530	369.688204623575	-0.104025588156934	0.112796991675199	-0.922237256614765	0.356404833560977	0.498481211134216
ENSG00000006534	820.836528401551	0.604308305674249	0.104177796529743	5.80073994463605	6.60229252020313e-09	1.02174331591848e-07
ENSG00000006555	246.92891444284	0.0844912996623389	0.126820681874968	0.666226505118767	0.505266333806338	0.63827261530596
ENSG00000006576	878.613472282924	0.0277808106023054	0.115639709512602	0.240235907884894	0.810147378151602	0.876852660085683
ENSG00000006607	74.002503318269	-0.738635245538817	0.231318266233712	-3.19315572248211	0.00140727034054024	0.00583812948901413
ENSG00000006625	1390.6209590381	0.0576590807324065	0.105517649184729	0.546440156484751	0.584763413162806	0.705068581170014
ENSG00000006634	669.684855693213	-0.121455978018389	0.103054081861329	-1.17856542724646	0.238571265139494	0.372844329245663
ENSG00000006652	699.78453212704	-0.391506964719084	0.0946423811211804	-4.13669816926729	3.5233907627806e-05	0.000244940345921867
ENSG00000006695	175.971256078947	-0.240281251725178	0.142160423157074	-1.69021199001139	0.090987405336882	0.178425396152955
ENSG00000006704	567.674121154777	-0.0376563175067873	0.106180573703369	-0.354644133040623	0.72285620905195	0.812693750103751
ENSG00000006712	1807.53277841642	0.0724061015913239	0.0980461441238959	0.738490047092805	0.460216713102799	0.596624210192317
ENSG00000006715	608.190280203015	0.0250128875517103	0.111495886986245	0.224339105484638	0.822493449774338	0.885591823668309
ENSG00000006740	9.69257612843914	-0.968428644327877	0.539688349798344	-1.79442199315537	0.0727458391485011	0.149744259122684
ENSG00000006744	1042.25459893559	-0.418366150692769	0.0926844596573739	-4.51387592094015	6.36534665046356e-06	5.32754466733129e-05
ENSG00000006756	298.251099033775	-0.133441153655329	0.130479234565565	-1.02270031012694	0.306449564728434	0.449212846114742
ENSG00000006757	347.494865852553	0.321732353778582	0.10947237431254	2.93893647414686	0.00329340569425533	0.0120028170527136
ENSG00000006831	1436.79245684545	-0.195789663283541	0.082210450335554	-2.38156660721838	0.0172391728302249	0.0475071193797768
ENSG00000006837	24.5838893620676	1.54572113684334	0.449407633463619	3.43946346645327	0.000582868447991944	0.00275968049198654
ENSG00000007038	171.10669491316	-0.147841487390019	0.144051004412154	-1.02631347829426	0.304743846138448	0.447947944464929
ENSG00000007047	606.84684349328	0.129592819152186	0.117016240496036	1.10747720660685	0.268087661727166	0.407994773218356
ENSG00000007080	1498.0746083749	0.146172544509393	0.116066643930338	1.25938460490961	0.207891447376219	0.336364208640458
ENSG00000007168	1616.57219792268	-0.291632365911594	0.102068134753044	-2.85723224605999	0.00427353020617835	0.0149830503476835
ENSG00000007202	1225.37701429034	-0.277164026045092	0.125345425672415	-2.21120176151819	0.0270218684654487	0.068283029726003
ENSG00000007255	172.642858883853	0.309483434327183	0.18139580329148	1.70612235074635	0.0879853019789864	0.173967616944323
ENSG00000007341	234.428730441397	0.230988122377201	0.137341855766468	1.6818479777204	0.0925983225532112	0.181170090750331
ENSG00000007372	19.1661642565564	0.290414558894126	0.425532012196768	0.682474057345037	0.494939241486829	0.629018464567794
ENSG00000007376	334.907056475513	-0.253035269959999	0.133190475798568	-1.89980003031657	0.0574593669651671	0.124593581975042
ENSG00000007384	247.793706930409	-0.0507088781025476	0.137939217202686	-0.367617557435003	0.713158421296175	0.805112945532071
ENSG00000007392	255.795106623894	-0.0108804407337069	0.146880615033992	-0.0740767645287226	0.940949303674484	0.964299398872874
ENSG00000007402	13.4692210053782	1.67519029459777	0.655680750603678	2.55488710482264	0.0106222243713775	0.0318157260052452
ENSG00000007516	8.00851447618322	1.78255511037819	0.848333311908679	2.10124379810995	0.0356195704949854	0.0849856135312433
ENSG00000007520	413.051680010136	0.233740045302058	0.121084607740238	1.93038611318376	0.0535590142806715	0.117782970309795
ENSG00000007541	469.136224233804	-0.0782786735296593	0.1083351912193	-0.722559979344123	0.469950263250973	0.605707800590767
ENSG00000007545	122.844764151813	0.150145079916831	0.189795883996206	0.791087123469087	0.428893152680431	0.567935723478547
ENSG00000007866	610.574258628451	0.369217808549527	0.116511574850727	3.16893672600824	0.00152997698989662	0.00625287484124277
ENSG00000007923	484.818591392621	-0.861588457351804	0.116512957409163	-7.3947866100946	1.41635541233384e-13	4.41188658141083e-12
ENSG00000007944	119.209195687547	0.829479961315041	0.190656773239548	4.35064512642756	1.35737580827552e-05	0.000104586810428332
ENSG00000007968	350.264423672476	-0.426703326712945	0.110420941788779	-3.86433333931506	0.000111393015297652	0.000661248163451428
ENSG00000008018	1689.65639464675	0.280499159325163	0.0830169488637942	3.37881797830678	0.000727981904513105	0.00333832029065494
ENSG00000008083	461.085812878218	0.155292611564629	0.107240239777255	1.44808153998148	0.147594247615401	0.259201173561898
ENSG00000008128	528.849291484067	-0.0328760503997895	0.121893565418328	-0.269711122871514	0.787382502758145	0.860476474236455
ENSG00000008130	1174.09577489884	-0.046165431862949	0.0803421193623277	-0.574610580718586	0.565554694597556	0.688949305410142
ENSG00000008256	2247.61418220961	0.29225699938912	0.0857030812405182	3.41011075866603	0.000649365024513349	0.0030205626443381
ENSG00000008277	98.2796355920319	0.16913531144756	0.213209702239483	0.793281495499593	0.427613835481532	0.566962664270102
ENSG00000008282	2648.8263534113	-0.0317886876474257	0.0914624171150467	-0.347560108841647	0.728170569103902	0.816747753819857
ENSG00000008283	1875.75579428061	-0.330187548775916	0.0842992938429244	-3.91684833554071	8.97141498118749e-05	0.000548596005015735
ENSG00000008294	1178.75877601064	-0.23358352223436	0.104377838006237	-2.23786511290262	0.0252298526977525	0.0647017506742202
ENSG00000008300	305.218968915427	-0.224850073270751	0.123112881163132	-1.82637325311891	0.0677940579136852	0.141692010934151
ENSG00000008311	6.04059549809294	0.657539902124186	0.846424799107284	0.776843852894772	0.437250900581981	0.575656428130057
ENSG00000008323	25.8295859645388	0.11343369693112	0.359912181473891	0.315170485385056	0.752632213682228	0.83582481991769
ENSG00000008324	208.875326782095	0.381929985146386	0.154025843782065	2.47964871198361	0.0131511876872419	0.0378964250058534
ENSG00000008382	258.278133747427	0.340381451539554	0.129799722622795	2.62235885148015	0.00873234308768262	0.0271544576647264
ENSG00000008405	243.469017794232	-0.487776501645861	0.141177586977517	-3.45505623157833	0.00055017806360554	0.00262450779163664
ENSG00000008441	652.236860056924	-0.424557840215105	0.108129951723518	-3.92636668608413	8.62386543675729e-05	0.000529564912961448
ENSG00000008513	238.420823156372	-1.03586326051737	0.12982152312239	-7.97913347188824	1.47364156003453e-15	5.77493189843637e-14
ENSG00000008517	523.798136163073	0.56650004450567	0.143192363818579	3.95621686379458	7.61460411104422e-05	0.000477854923507545
ENSG00000008710	265.859007128884	-0.125760119567872	0.137922027091619	-0.911820412009549	0.361863263307543	0.503939878916446
ENSG00000008735	23.6459906134251	0.532544132478396	0.413105354026387	1.28912425677344	0.197354891859913	0.323408229938603
ENSG00000008838	600.25351569087	-0.0658442426339529	0.0988283236439768	-0.666248704887	0.505252146406674	0.63827261530596
ENSG00000008853	150.457703419258	-0.0921659588927802	0.156331027390129	-0.589556407524765	0.555488084523543	0.680496243376824
ENSG00000008869	358.476287120903	0.0537319763156686	0.114384737038426	0.469747780227165	0.638535226825049	0.748837501652466
ENSG00000008952	2809.63431361186	-0.0343921510031268	0.0943965361491776	-0.364337002247369	0.715606372048449	0.806840933016147
ENSG00000008988	10766.7453670962	0.435525567337802	0.0893513761101832	4.87430173208229	1.09193988159238e-06	1.09868777260366e-05
ENSG00000009307	9989.12756069281	-0.0308589154689573	0.0755186724234813	-0.408626297029054	0.68281392917659	0.781753040095526
ENSG00000009335	1674.36524251312	-0.499151071063795	0.0898258916029307	-5.55687299236905	2.74650453537842e-08	3.71759917518539e-07
ENSG00000009413	215.678342306948	-0.443665668085673	0.133464012711556	-3.32423444396602	0.000886616274397828	0.00395625713136564
ENSG00000009694	9.557981065578	0.317095164717999	0.642251683330545	0.493724147321232	0.621501009161527	0.735648076612272
ENSG00000009724	19.9415427156266	-0.141696343723331	0.457130567447851	-0.309969085013104	0.75658446585416	0.838170707745417
ENSG00000009780	113.044967037367	-0.395979045030156	0.187771138331805	-2.10883870944231	0.0349585060743585	0.0836410801825041
ENSG00000009790	42.979423926863	0.0179094267468528	0.268686855468393	0.0666553885400607	0.946856050070956	0.967911994786508
ENSG00000009830	326.94540139335	-0.325342671435878	0.117619067013125	-2.76607083951424	0.00567362085106931	0.0189354498092693
ENSG00000009844	646.749187186436	-0.133523516548573	0.101684542914588	-1.31311517681432	0.189144140538703	0.313085418504963
ENSG00000009950	10.636785141674	-1.56165340669924	0.747301825545243	-2.08972245659889	0.036642738532724	0.08694300819174
ENSG00000009954	2217.33119194008	-0.381739554194302	0.0860403505038195	-4.43675033817251	9.13271121230626e-06	7.29915921343206e-05
ENSG00000010017	651.212248988452	-0.437139548239879	0.088382510827645	-4.94599603639171	7.57555002537934e-07	7.83792535627963e-06
ENSG00000010030	30.1183381889443	0.568974835739483	0.327422425892561	1.73773935669936	0.0822567505484676	0.164784788992107
ENSG00000010072	229.918974451844	-0.481020044621652	0.124678417528828	-3.85808589935327	0.000114278487199455	0.000674747584606583
ENSG00000010165	525.88205322802	-0.287986564518515	0.115682438651097	-2.4894579322199	0.0127938058278166	0.0370423240035572
ENSG00000010219	115.816317026527	0.317621672424347	0.20355349113712	1.56038430316278	0.118669091964804	0.218982028185179
ENSG00000010244	1856.2229179002	-0.0756968694973706	0.0933174808193019	-0.811175664331836	0.417264798802027	0.55755144243226
ENSG00000010256	2128.36355424536	0.122569731883196	0.083071871883162	1.47546611271245	0.140087272364918	0.248774790660954
ENSG00000010270	360.994608863421	0.02106936629026	0.118693061092002	0.177511356573141	0.859106745631777	0.909385574921584
ENSG00000010278	5724.72764569858	0.383165411078426	0.0640722380058554	5.98020957287942	2.22850720095358e-09	3.78197648143204e-08
ENSG00000010292	3734.08486398496	0.0118243614268245	0.0677172119790026	0.174613825366746	0.861383084417806	0.910737061549375
ENSG00000010310	8.49575870438462	0.390734872310793	0.741708546711708	0.526803788419424	0.598329851826166	0.716242068595982
ENSG00000010318	67.7255920722376	0.117507449848027	0.232226693832112	0.506003198465112	0.612854404317051	0.728964711662367
ENSG00000010319	18.2153944102517	0.628539240835735	0.532589904546207	1.1801561303932	0.237938123476456	0.372022873183097
ENSG00000010322	413.646302764593	-0.151851503192281	0.12215565473403	-1.24309843472173	0.213831562537108	0.34323238479035
ENSG00000010361	8.17528823111101	1.26411941111616	0.746343047455764	1.69375117169707	0.0903125761504159	0.177531922211538
ENSG00000010404	1240.71259045168	0.0916366781851083	0.0859390961567638	1.06629790494831	0.286288996281881	0.427308384129955
ENSG00000010438	137.39184267743	-0.330519139778053	0.159773304544037	-2.06867561963054	0.0385765365332536	0.0906900096084134
ENSG00000010539	88.2312391584076	-0.465938431949552	0.189848203703267	-2.45426831995637	0.0141171600004658	0.040258207841704
ENSG00000010626	89.9837456780756	0.474928166089554	0.219407798332931	2.16459109337989	0.0304190136900996	0.0748674332618088
ENSG00000010704	422.650523313977	0.565053513416514	0.116785804992087	4.83837495023305	1.30905015565981e-06	1.29554196668083e-05
ENSG00000010803	484.777196289352	-0.2333948063224	0.107246243657256	-2.17625157174079	0.0295364545737929	0.0731288102542038
ENSG00000010810	195.710968046458	0.245392339378167	0.13974558302916	1.75599352808855	0.0790895136418131	0.159734958419278
ENSG00000010818	248.994852430034	-0.590924693614941	0.135842111020321	-4.35008473570131	1.36084935372971e-05	0.000104743726920125
ENSG00000011007	683.6918170084	-0.667120420956394	0.0884021550414236	-7.54642712775264	4.47361206767186e-14	1.49236422705996e-12
ENSG00000011009	783.703617277319	-0.217557537979024	0.103970240275838	-2.09249817449525	0.0363939748828716	0.0864555342793004
ENSG00000011021	93.7632672412093	0.059591379811372	0.193312442261521	0.308264585115293	0.757881011693576	0.838707508022936
ENSG00000011105	60.2150219549282	-0.474164338976484	0.252807844172987	-1.87559187701482	0.0607113426694286	0.130154404916902
ENSG00000011114	403.29246012242	-0.480626796290105	0.125091719937477	-3.84219512314907	0.000121938833680395	0.00071361875447322
ENSG00000011132	257.582164848964	0.311659028497889	0.136700752286384	2.27986330203196	0.0226157971836237	0.0592759962860242
ENSG00000011143	201.685879641061	0.169867032135257	0.144696326878335	1.17395538504641	0.240412896387106	0.374998844803257
ENSG00000011198	188.143109170213	-0.352357256487907	0.142626755730603	-2.47048497095067	0.0134929988509498	0.038743536980332
ENSG00000011243	645.408495671775	-0.33367433969692	0.111322311183246	-2.99737165129157	0.00272318501277398	0.0102474422086265
ENSG00000011258	281.160614395447	0.271468248259934	0.13346889164625	2.03394397684399	0.041957244306573	0.0970723230441551
ENSG00000011260	827.452662163818	-0.752212382338479	0.0921744078046107	-8.16075090965599	3.32948156032235e-16	1.39075020591344e-14
ENSG00000011275	776.292352831719	-0.0723573338006635	0.0975538792779314	-0.741716621996315	0.458259046703109	0.594668006305673
ENSG00000011295	698.877117885409	-0.491068062287932	0.0947250449388997	-5.18414177163689	2.17011817274746e-07	2.52280563973784e-06
ENSG00000011304	8315.04398280089	-0.347633871986465	0.0890826554320494	-3.90237437692497	9.52536773472343e-05	0.000577864381343313
ENSG00000011332	42.5982375618297	-0.171362161786114	0.259433811221246	-0.660523626351756	0.508917861929471	0.641394016703365
ENSG00000011347	389.149906278695	-0.381455851477727	0.138534213953668	-2.7535136670664	0.0058959308429866	0.0195476187921443
ENSG00000011376	258.86586500625	-0.426217493117818	0.135254741653657	-3.15122034101562	0.00162589782235482	0.00659864656299795
ENSG00000011405	1039.99935517005	-0.0196137801464319	0.0938758842728294	-0.208933106711717	0.834500459045475	0.893000638036037
ENSG00000011422	502.921492161219	-1.24087479065556	0.102403226519957	-12.1175360662462	8.52846883263328e-34	1.65770691522837e-31
ENSG00000011426	7502.17893140263	-0.268208677918667	0.0830630174475408	-3.22897826446115	0.00124233336558006	0.00525627312338959
ENSG00000011451	767.565753345446	-0.506637616604583	0.107585241877552	-4.70917393280774	2.48722760067283e-06	2.31494716696267e-05
ENSG00000011454	480.15539802825	0.197156722756716	0.105220400842779	1.87374996842398	0.0609648952092351	0.130550272030644
ENSG00000011478	264.189675660913	0.379970228061615	0.130804943623547	2.90486137248115	0.00367415792131493	0.0131925798465342
ENSG00000011485	1009.99204189836	-0.361951640953837	0.079467447017729	-4.55471585582819	5.24564354513759e-06	4.50890280666367e-05
ENSG00000011523	163.683295824268	0.427474914033969	0.160564513169278	2.66232497826775	0.00776029152546811	0.0245666731505481
ENSG00000011566	541.317142673457	0.112600740061426	0.122129322296076	0.921979570053206	0.356539232247165	0.498573518244525
ENSG00000011638	450.211812939137	0.729576831394724	0.115819820698978	6.29923986232832	2.99108827150956e-10	5.81387797627551e-09
ENSG00000012048	624.638187205258	-0.13890430526272	0.127430892557055	-1.09003635206062	0.275697131242879	0.415841984403382
ENSG00000012061	542.166462834931	0.0638206976835834	0.103895569464027	0.614277374991248	0.539032050725309	0.667687079231333
ENSG00000012124	11.0968931170495	-1.79554363622255	0.638932946164065	-2.81022233553987	0.00495072865186361	0.016902042690133
ENSG00000012171	283.248717713498	-0.691966046917647	0.128733553853601	-5.37518017800213	7.65061379667453e-08	9.59816247228239e-07
ENSG00000012174	298.543514504127	-0.451494059748755	0.154208625339293	-2.92781327085543	0.00341354985623081	0.0123972919292807
ENSG00000012211	144.998951546258	-0.300207534487702	0.175828994030006	-1.70738356403535	0.0877507832600073	0.173645416746974
ENSG00000012232	1183.18666431715	-0.63605874275436	0.0948701747712202	-6.70451745544075	2.02072999801624e-11	4.71331230577291e-10
ENSG00000012660	1781.91095082151	-0.199755169089849	0.0959253086117002	-2.08240319453593	0.0373056569047033	0.0882287258852637
ENSG00000012822	760.608868472793	0.765896295499403	0.111177625406828	6.88894274092279	5.62085559137907e-12	1.41766146732049e-10
